Time,bean_temp,gas_setting
0,201.7,20
1,196.4,20
2,189.6,20
3,180.2,20
4,169.2,20
5,160.4,20
6,152.7,20
7,143.7,20
8,136.6,20
9,131.7,20
10,124.6,20
11,118.9,20
12,114.4,20
13,109.3,20
14,104.8,20
15,102.3,20
16,98.1,20
17,94.7,20
18,92.1,20
19,89.1,20
20,86.4,20
21,84.2,55
22,82.3,55
23,80.2,55
24,78.7,55
25,77.4,55
26,75.9,55
27,74.8,55
28,74.0,55
29,72.9,55
30,72.1,55
31,71.5,55
32,71.1,55
33,70.5,55
34,70.2,55
35,69.8,55
36,69.7,55
37,69.6,55
38,69.4,55
39,69.4,55
40,69.4,55
41,69.4,55
42,69.6,55
43,69.8,55
44,69.9,55
45,70.2,55
46,70.4,55
47,70.6,55
48,70.9,55
49,71.3,55
50,71.7,55
51,72.1,55
52,72.6,55
53,72.9,55
54,73.3,55
55,73.9,55
56,74.4,55
57,74.8,55
58,75.3,55
59,75.9,55
60,76.3,55
61,76.9,55
62,77.4,55
63,77.9,55
64,78.3,55
65,78.9,55
66,79.4,55
67,79.8,55
68,80.4,55
69,81.0,55
70,81.4,55
71,82.1,55
72,82.7,55
73,83.1,55
74,83.8,55
75,84.3,55
76,84.8,55
77,85.3,55
78,85.9,55
79,86.4,55
80,87.0,55
81,87.6,55
82,88.1,55
83,88.6,55
84,89.2,55
85,89.8,55
86,90.3,55
87,90.9,55
88,91.6,55
89,92.0,55
90,92.6,55
91,93.2,55
92,93.7,55
93,94.2,55
94,94.9,55
95,95.4,55
96,95.9,55
97,96.5,55
98,97.1,55
99,97.4,55
100,98.1,55
101,98.6,55
102,98.9,55
103,99.6,55
104,100.2,55
105,100.6,55
106,101.2,55
107,101.7,55
108,102.2,55
109,102.6,55
110,103.2,55
111,103.7,55
112,104.1,55
113,104.7,55
114,105.2,55
115,105.6,55
116,106.1,55
117,106.7,55
118,107.1,55
119,107.7,55
120,108.2,55
121,108.6,55
122,109.1,55
123,109.6,55
124,110.1,55
125,110.4,55
126,111.0,55
127,111.4,55
128,111.8,55
129,112.3,55
130,112.8,55
131,113.1,55
132,113.7,55
133,114.2,55
134,114.5,55
135,115.0,55
136,115.4,55
137,115.8,55
138,116.2,55
139,116.7,55
140,117.1,55
141,117.6,55
142,118.1,55
143,118.4,55
144,118.8,55
145,119.3,55
146,119.7,55
147,120.1,55
148,120.5,55
149,120.9,55
150,121.3,55
151,121.7,55
152,122.2,55
153,122.7,55
154,123.1,55
155,123.5,55
156,123.9,55
157,124.2,55
158,124.7,55
159,125.1,55
160,125.4,55
161,125.9,55
162,126.3,55
163,126.6,55
164,127.1,55
165,127.4,55
166,127.7,55
167,128.2,55
168,128.6,55
169,128.9,55
170,129.3,55
171,129.7,55
172,130.0,55
173,130.3,55
174,130.7,55
175,131.1,55
176,131.3,55
177,131.7,55
178,132.1,55
179,132.4,55
180,132.7,55
181,133.2,55
182,133.5,55
183,133.8,55
184,134.2,55
185,134.6,55
186,134.9,55
187,135.2,55
188,135.5,55
189,135.7,55
190,136.1,55
191,136.4,55
192,136.7,55
193,137.1,55
194,137.4,50
195,137.7,50
196,138.1,50
197,138.4,50
198,138.7,50
199,139.0,50
200,139.3,50
201,139.6,50
202,139.9,50
203,140.2,50
204,140.6,50
205,140.8,50
206,141.2,50
207,141.4,50
208,141.7,50
209,142.0,50
210,142.3,50
211,142.6,50
212,142.8,50
213,143.2,50
214,143.4,50
215,143.7,50
216,144.0,50
217,144.2,50
218,144.4,50
219,144.7,50
220,145.0,50
221,145.2,50
222,145.4,50
223,145.7,50
224,145.9,50
225,146.2,50
226,146.4,50
227,146.7,50
228,146.9,50
229,147.2,50
230,147.4,50
231,147.6,50
232,147.9,50
233,148.1,50
234,148.3,50
235,148.6,50
236,148.8,50
237,149.0,50
238,149.3,50
239,149.6,50
240,149.8,50
241,150.0,50
242,150.3,50
243,150.5,50
244,150.8,50
245,151.0,50
246,151.3,50
247,151.4,50
248,151.7,50
249,151.9,50
250,152.1,50
251,152.4,50
252,152.6,50
253,152.8,50
254,153.1,50
255,153.3,50
256,153.5,50
257,153.8,50
258,154.1,50
259,154.3,50
260,154.4,50
261,154.7,50
262,154.9,50
263,155.1,50
264,155.3,50
265,155.6,50
266,155.7,50
267,156.0,50
268,156.2,50
269,156.4,50
270,156.7,50
271,156.9,50
272,157.1,50
273,157.3,50
274,157.6,50
275,157.7,50
276,157.9,50
277,158.1,50
278,158.3,50
279,158.6,50
280,158.8,50
281,159.0,50
282,159.2,50
283,159.4,50
284,159.7,50
285,159.8,50
286,160.1,50
287,160.3,50
288,160.5,50
289,160.7,50
290,160.9,50
291,161.1,50
292,161.3,50
293,161.6,50
294,161.8,50
295,162.0,50
296,162.2,50
297,162.4,50
298,162.6,50
299,162.8,50
300,163.1,50
301,163.3,50
302,163.5,50
303,163.7,50
304,163.9,50
305,164.1,50
306,164.3,50
307,164.6,50
308,164.8,50
309,165.0,50
310,165.2,50
311,165.3,50
312,165.6,50
313,165.7,50
314,165.9,50
315,166.2,50
316,166.4,50
317,166.6,50
318,166.7,50
319,166.9,50
320,167.2,50
321,167.3,50
322,167.5,50
323,167.7,50
324,167.9,50
325,168.1,50
326,168.3,50
327,168.5,50
328,168.7,50
329,168.9,50
330,169.1,50
331,169.3,50
332,169.4,50
333,169.6,50
334,169.8,50
335,170.1,50
336,170.2,50
337,170.4,50
338,170.6,50
339,170.8,50
340,170.9,50
341,171.2,50
342,171.3,50
343,171.5,50
344,171.7,50
345,171.9,50
346,172.2,50
347,172.3,50
348,172.6,50
349,172.7,50
350,172.9,50
351,173.1,50
352,173.2,50
353,173.4,50
354,173.6,50
355,173.8,50
356,173.9,50
357,174.1,50
358,174.3,50
359,174.5,50
360,174.7,50
361,174.8,50
362,175.0,50
363,175.2,50
364,175.4,50
365,175.6,50
366,175.7,50
367,175.9,50
368,176.1,50
369,176.3,50
370,176.4,50
371,176.6,50
372,176.8,50
373,177.0,50
374,177.2,50
375,177.4,50
376,177.5,50
