Time,bean_temp,gas_setting
0,219.4,20
1,215.9,20
2,207.9,20
3,194.6,20
4,183.7,20
5,174.2,20
6,162.6,20
7,152.8,20
8,145.4,20
9,136.9,20
10,129.4,20
11,123.9,20
12,117.8,20
13,112.2,20
14,107.6,20
15,103.7,20
16,98.9,20
17,95.5,20
18,92.7,20
19,89.2,20
20,86.3,20
21,84.3,20
22,81.7,20
23,79.4,20
24,77.7,20
25,76.1,20
26,74.6,95
27,73.4,95
28,72.2,95
29,71.2,95
30,70.4,95
31,69.7,95
32,69.1,95
33,68.6,95
34,68.3,95
35,68.0,95
36,67.9,95
37,67.9,95
38,67.9,95
39,68.0,95
40,68.1,95
41,68.3,95
42,68.6,95
43,68.8,95
44,69.0,95
45,69.4,95
46,69.8,95
47,70.2,95
48,70.7,95
49,71.1,95
50,71.4,95
51,71.9,95
52,72.4,95
53,72.8,95
54,73.3,95
55,73.9,95
56,74.3,95
57,74.9,95
58,75.6,90
59,76.1,90
60,76.6,90
61,77.3,90
62,77.8,90
63,78.4,90
64,79.1,90
65,79.7,90
66,80.2,90
67,80.9,90
68,81.6,90
69,82.1,90
70,82.8,90
71,83.4,90
72,84.0,90
73,84.6,90
74,85.4,90
75,85.9,90
76,86.4,90
77,87.1,90
78,87.7,90
79,88.2,90
80,88.9,90
81,89.6,90
82,90.1,90
83,90.6,90
84,91.3,90
85,91.8,90
86,92.5,90
87,93.2,90
88,93.7,90
89,94.3,90
90,95.0,90
91,95.6,90
92,96.2,90
93,96.8,90
94,97.4,90
95,97.9,90
96,98.6,90
97,99.1,90
98,99.6,90
99,100.2,90
100,100.8,90
101,101.2,90
102,101.7,90
103,102.4,90
104,102.9,90
105,103.4,90
106,104.1,90
107,104.6,90
108,105.1,90
109,105.7,90
110,106.2,90
111,106.7,90
112,107.2,90
113,107.8,90
114,108.2,90
115,108.9,90
116,109.4,90
117,109.9,90
118,110.5,90
119,111.1,90
120,111.6,90
121,112.0,90
122,112.6,90
123,113.1,90
124,113.6,90
125,114.1,90
126,114.6,90
127,115.0,90
128,115.5,90
129,116.0,90
130,116.4,90
131,116.9,90
132,117.4,90
133,117.9,90
134,118.4,90
135,118.9,90
136,119.4,90
137,119.8,90
138,120.3,90
139,120.8,90
140,121.2,90
141,121.7,90
142,122.2,90
143,122.6,90
144,123.2,90
145,123.7,90
146,124.1,90
147,124.6,90
148,125.1,90
149,125.6,90
150,125.9,90
151,126.4,90
152,126.8,90
153,127.2,90
154,127.7,90
155,128.1,90
156,128.4,90
157,128.9,90
158,129.4,90
159,129.8,90
160,130.2,90
161,130.7,90
162,131.1,90
163,131.5,90
164,132.0,90
165,132.4,90
166,132.7,90
167,133.3,90
168,133.7,90
169,134.1,90
170,134.5,90
171,134.9,90
172,135.3,90
173,135.7,90
174,136.1,90
175,136.4,90
176,136.9,90
177,137.4,90
178,137.7,90
179,138.1,90
180,138.5,90
181,138.9,90
182,139.2,90
183,139.7,90
184,140.1,90
185,140.3,90
186,140.8,90
187,141.2,90
188,141.5,90
189,141.9,90
190,142.2,90
191,142.5,90
192,142.8,90
193,143.2,90
194,143.6,90
195,143.8,90
196,144.3,90
197,144.6,90
198,144.9,90
199,145.3,90
200,145.6,90
201,145.9,90
202,146.3,90
203,146.6,90
204,146.9,90
205,147.2,90
206,147.6,90
207,147.9,90
208,148.2,90
209,148.6,90
210,148.9,90
211,149.2,90
212,149.5,90
213,149.8,90
214,150.1,90
215,150.4,90
216,150.8,90
217,151.1,90
218,151.4,90
219,151.7,90
220,151.9,90
221,152.3,90
222,152.7,90
223,152.9,90
224,153.2,90
225,153.6,90
226,153.8,90
227,154.1,90
228,154.5,90
229,154.8,90
230,155.1,85
231,155.5,85
232,155.8,85
233,156.1,85
234,156.4,85
235,156.7,85
236,156.9,85
237,157.3,85
238,157.6,85
239,157.8,85
240,158.1,85
241,158.4,85
242,158.7,85
243,158.9,85
244,159.3,85
245,159.6,85
246,159.8,85
247,160.1,85
248,160.4,85
249,160.6,85
250,160.8,85
251,161.1,85
252,161.3,85
253,161.6,85
254,161.9,85
255,162.1,85
256,162.3,85
257,162.7,85
258,162.9,85
259,163.2,85
260,163.4,85
261,163.7,85
262,163.9,85
263,164.2,85
264,164.4,85
265,164.7,85
266,165.0,85
267,165.3,85
268,165.5,85
269,165.8,85
270,166.0,85
271,166.3,85
272,166.4,85
273,166.7,85
274,167.0,85
275,167.2,85
276,167.4,85
277,167.8,85
278,168.0,85
279,168.2,85
280,168.5,85
281,168.7,85
282,168.9,85
283,169.2,85
284,169.4,85
285,169.6,85
286,169.8,85
287,170.1,85
288,170.4,85
289,170.7,85
290,170.9,85
291,171.1,85
292,171.4,85
293,171.6,85
294,171.8,85
295,172.1,85
296,172.3,85
297,172.6,85
298,172.8,85
299,173.0,85
300,173.2,85
301,173.4,85
302,173.7,85
303,173.9,85
304,174.1,85
305,174.4,85
306,174.6,85
307,174.8,85
308,175.1,85
309,175.3,85
310,175.6,80
311,175.7,80
312,176.1,80
313,176.3,80
314,176.4,80
