Time,bean_temp,gas_setting
0,223.0,20
1,222.9,20
2,215.8,20
3,204.4,20
4,194.6,20
5,182.3,20
6,170.9,20
7,161.7,20
8,153.2,20
9,143.9,20
10,136.3,20
11,130.8,20
12,123.7,20
13,118.1,20
14,113.6,20
15,108.3,20
16,104.0,20
17,100.6,20
18,96.3,20
19,93.0,20
20,90.8,20
21,87.8,20
22,85.1,20
23,83.2,20
24,81.2,20
25,79.2,75
26,77.7,75
27,76.4,75
28,74.8,75
29,73.7,75
30,72.9,75
31,72.1,80
32,71.4,80
33,70.9,80
34,70.4,80
35,70.1,80
36,69.8,80
37,69.6,80
38,69.4,80
39,69.3,80
40,69.3,80
41,69.4,80
42,69.4,80
43,69.6,80
44,69.7,80
45,69.9,80
46,70.2,80
47,70.5,80
48,70.8,80
49,71.1,80
50,71.4,80
51,71.8,80
52,72.2,80
53,72.5,80
54,73.0,80
55,73.4,80
56,73.9,80
57,74.4,80
58,74.9,80
59,75.3,80
60,75.9,80
61,76.4,80
62,76.9,80
63,77.4,80
64,78.1,80
65,78.6,80
66,79.1,80
67,79.8,80
68,80.3,80
69,80.7,80
70,81.3,80
71,81.9,80
72,82.4,80
73,83.1,80
74,83.7,80
75,84.3,80
76,85.0,80
77,85.6,80
78,86.0,80
79,86.7,80
80,87.3,80
81,87.9,80
82,88.4,80
83,89.1,80
84,89.6,80
85,90.1,80
86,90.7,80
87,91.3,80
88,91.7,80
89,92.4,80
90,93.1,80
91,93.5,80
92,94.1,80
93,94.7,80
94,95.1,80
95,95.7,80
96,96.3,80
97,96.8,80
98,97.3,80
99,97.9,80
100,98.5,80
101,98.9,80
102,99.6,80
103,100.1,80
104,100.7,80
105,101.3,80
106,101.8,80
107,102.3,80
108,102.8,80
109,103.4,80
110,103.9,80
111,104.4,80
112,105.1,80
113,105.5,80
114,106.0,80
115,106.6,80
116,107.1,80
117,107.4,80
118,108.1,80
119,108.6,80
120,108.9,80
121,109.5,80
122,110.1,80
123,110.5,80
124,111.0,80
125,111.6,80
126,112.1,80
127,112.4,80
128,113.1,80
129,113.6,80
130,114.0,80
131,114.6,85
132,115.1,85
133,115.5,85
134,116.0,85
135,116.4,85
136,116.9,85
137,117.4,85
138,117.9,85
139,118.3,85
140,118.8,85
141,119.4,85
142,119.8,85
143,120.3,85
144,120.7,85
145,121.2,85
146,121.6,85
147,122.2,85
148,122.6,85
149,123.0,85
150,123.4,85
151,123.9,85
152,124.4,85
153,124.8,85
154,125.3,85
155,125.7,85
156,126.0,85
157,126.5,85
158,126.9,85
159,127.3,85
160,127.8,85
161,128.2,85
162,128.7,85
163,129.2,85
164,129.6,85
165,129.9,85
166,130.3,85
167,130.8,85
168,131.1,85
169,131.5,85
170,131.9,85
171,132.3,85
172,132.7,85
173,133.2,85
174,133.6,85
175,133.8,85
176,134.3,85
177,134.7,85
178,135.0,85
179,135.4,85
180,135.8,85
181,136.1,85
182,136.5,85
183,136.9,85
184,137.2,85
185,137.6,85
186,137.9,85
187,138.3,85
188,138.6,85
189,139.0,85
190,139.3,85
191,139.7,85
192,140.1,85
193,140.4,85
194,140.7,85
195,141.1,85
196,141.5,85
197,141.8,85
198,142.2,85
199,142.5,85
200,142.8,85
201,143.2,85
202,143.6,85
203,143.9,85
204,144.2,85
205,144.5,85
206,144.8,85
207,145.1,85
208,145.4,85
209,145.8,85
210,146.1,85
211,146.4,85
212,146.8,85
213,147.1,85
214,147.4,85
215,147.7,85
216,148.0,85
217,148.2,85
218,148.6,85
219,148.9,85
220,149.2,85
221,149.5,85
222,149.8,85
223,150.1,85
224,150.4,85
225,150.8,85
226,151.1,85
227,151.3,85
228,151.7,85
229,151.9,85
230,152.2,85
231,152.5,85
232,152.8,85
233,152.9,85
234,153.3,85
235,153.6,85
236,153.8,85
237,154.2,85
238,154.4,85
239,154.7,85
240,155.0,85
241,155.3,85
242,155.6,85
243,155.8,85
244,156.1,85
245,156.4,85
246,156.6,85
247,156.9,85
248,157.2,85
249,157.4,85
250,157.8,85
251,158.1,85
252,158.3,85
253,158.6,85
254,158.9,85
255,159.1,85
256,159.4,85
257,159.7,85
258,159.9,85
259,160.2,85
260,160.5,85
261,160.8,85
262,161.0,85
263,161.3,85
264,161.6,85
265,161.8,85
266,162.1,85
267,162.4,85
268,162.6,85
269,162.8,85
270,163.1,85
271,163.3,85
272,163.5,85
273,163.8,85
274,164.1,85
275,164.2,85
276,164.6,85
277,164.8,85
278,165.1,85
279,165.4,85
280,165.7,85
281,165.9,85
282,166.2,85
283,166.5,85
284,166.7,85
285,166.9,85
286,167.2,85
287,167.4,85
288,167.6,85
289,167.9,85
290,168.1,85
291,168.3,85
292,168.6,85
293,168.9,85
294,169.1,85
295,169.4,85
296,169.7,85
297,169.9,85
298,170.1,85
299,170.3,85
300,170.6,85
301,170.8,85
302,171.1,85
303,171.3,85
304,171.4,85
305,171.7,85
306,171.9,85
307,172.2,85
308,172.4,85
309,172.7,85
310,172.9,85
311,173.2,85
312,173.4,85
313,173.6,85
314,173.8,85
315,174.1,85
316,174.3,85
317,174.5,85
318,174.7,85
319,174.9,85
320,175.2,85
321,175.4,85
322,175.6,85
323,175.8,85
324,176.1,85
325,176.3,85
326,176.5,85
327,176.7,85
328,177.0,85
329,177.2,85
330,177.4,85
331,177.6,85
332,177.8,85
333,177.9,85
334,178.3,85
335,178.5,85
336,178.7,85
337,178.9,85
338,179.2,85
339,179.3,85
340,179.6,85
341,179.9,85
342,180.1,85
343,180.3,85
344,180.5,85
345,180.7,85
346,180.8,80
347,181.1,80
348,181.3,80
349,181.4,80
350,181.6,80
351,181.8,80
352,182.0,80
353,182.3,80
354,182.5,80
355,182.7,80
356,182.8,80
357,183.1,80
358,183.2,80
359,183.4,80
360,183.6,80
361,183.7,80
362,183.9,80
363,184.1,80
364,184.3,80
365,184.6,80
366,184.8,80
367,185.0,80
368,185.2,80
369,185.4,80
370,185.6,80
371,185.8,75
372,186.0,75
373,186.2,75
374,186.4,75
375,186.6,75
376,186.9,75
377,187.1,75
378,187.2,75
379,187.4,75
380,187.6,75
381,187.8,75
382,188.0,75
383,188.2,75
384,188.3,75
385,188.5,75
386,188.7,75
387,188.9,70
388,189.0,70
389,189.2,70
390,189.4,70
391,189.5,70
392,189.7,70
393,189.8,70
394,190.1,70
395,190.2,70
396,190.4,70
397,190.6,70
398,190.8,70
399,190.9,70
400,191.1,70
401,191.3,70
402,191.4,70
403,191.6,70
404,191.8,70
405,192.0,70
406,192.2,70
407,192.3,70
408,192.5,70
409,192.6,70
410,192.7,70
411,192.9,70
412,193.1,70
413,193.2,70
414,193.4,70
415,193.6,70
416,193.7,70
417,193.8,70
418,194.0,70
419,194.2,70
420,194.3,70
421,194.5,70
422,194.6,70
423,194.8,70
424,195.1,70
425,195.2,70
426,195.4,70
427,195.6,70
428,195.7,70
429,195.8,70
430,196.1,70
431,196.2,70
432,196.4,70
433,196.6,70
434,196.7,70
435,196.8,70
436,197.1,70
437,197.2,70
438,197.4,70
439,197.5,70
440,197.7,70
441,197.9,65
442,198.0,65
443,198.2,65
444,198.4,65
445,198.6,65
446,198.7,65
447,198.8,65
448,199.0,65
449,199.1,65
450,199.3,65
451,199.4,60
452,199.7,60
453,199.9,60
454,200.1,60
455,200.2,60
456,200.4,60
457,200.6,60
458,200.7,60
459,200.8,60
460,201.0,60
461,201.1,60
462,201.3,60
463,201.4,60
464,201.6,60
465,201.7,60
466,201.9,60
467,202.1,60
468,202.1,60
469,202.3,60
470,202.4,60
