Time,bean_temp,gas_setting
0,216.6,20
1,216.7,20
2,209.3,20
3,200.1,20
4,189.4,20
5,177.2,20
6,166.9,20
7,159.3,20
8,148.4,20
9,140.1,20
10,133.6,20
11,126.6,20
12,119.9,20
13,115.0,20
14,109.8,20
15,104.7,20
16,100.6,20
17,97.2,27
18,93.2,27
19,90.6,27
20,87.5,27
21,84.6,27
22,82.4,27
23,80.7,27
24,78.4,27
25,76.8,27
26,75.6,95
27,74.3,95
28,73.3,95
29,72.6,95
30,71.7,95
31,71.1,95
32,70.7,95
33,70.3,95
34,70.0,95
35,69.8,95
36,69.7,95
37,69.7,95
38,69.7,95
39,69.8,95
40,69.9,95
41,70.3,95
42,70.5,95
43,70.8,95
44,71.2,95
45,71.6,95
46,71.8,95
47,72.3,95
48,72.7,95
49,73.2,95
50,73.7,95
51,74.2,95
52,74.6,95
53,75.2,95
54,75.7,95
55,76.1,95
56,76.7,95
57,77.3,95
58,77.7,95
59,78.2,95
60,78.8,95
61,79.3,95
62,79.8,95
63,80.4,95
64,80.9,95
65,81.4,95
66,82.1,95
67,82.7,95
68,83.1,95
69,83.8,95
70,84.4,95
71,85.0,95
72,85.6,95
73,86.1,95
74,86.6,95
75,87.1,95
76,87.8,95
77,88.3,95
78,88.9,95
79,89.6,95
80,90.1,95
81,90.6,95
82,91.3,95
83,91.9,95
84,92.3,95
85,93.0,95
86,93.7,95
87,94.2,95
88,94.7,95
89,95.4,95
90,95.9,95
91,96.4,95
92,97.1,95
93,97.7,95
94,98.1,95
95,98.8,95
96,99.3,95
97,99.8,95
98,100.4,95
99,101.1,95
100,101.6,95
101,102.1,95
102,102.7,95
103,103.1,95
104,103.6,95
105,104.2,95
106,104.6,95
107,105.3,95
108,105.9,95
109,106.4,95
110,106.9,95
111,107.5,95
112,108.0,95
113,108.4,95
114,109.0,95
115,109.6,95
116,110.0,95
117,110.6,95
118,111.2,95
119,111.7,95
120,112.2,95
121,112.7,95
122,113.2,95
123,113.7,95
124,114.3,95
125,114.7,95
126,115.1,95
127,115.7,95
128,116.2,95
129,116.6,95
130,117.1,95
131,117.6,95
132,118.1,95
133,118.5,95
134,119.1,95
135,119.4,95
136,119.9,95
137,120.5,95
138,120.9,95
139,121.4,95
140,121.9,95
141,122.3,95
142,122.7,95
143,123.2,95
144,123.7,95
145,124.2,95
146,124.7,95
147,125.2,95
148,125.6,95
149,126.0,95
150,126.5,95
151,126.8,95
152,127.3,95
153,127.8,95
154,128.3,95
155,128.6,95
156,129.1,95
157,129.6,95
158,129.9,95
159,130.4,95
160,130.9,95
161,131.3,95
162,131.7,95
163,132.2,95
164,132.6,95
165,133.1,95
166,133.6,95
167,133.9,95
168,134.3,95
169,134.8,95
170,135.2,95
171,135.5,95
172,136.0,95
173,136.4,95
174,136.7,95
175,137.1,95
176,137.6,95
177,137.9,95
178,138.3,95
179,138.7,95
180,139.1,95
181,139.4,95
182,139.9,95
183,140.3,95
184,140.6,95
185,141.1,95
186,141.4,95
187,141.7,95
188,142.1,95
189,142.5,95
190,142.8,95
191,143.2,95
192,143.6,95
193,143.8,95
194,144.2,95
195,144.6,95
196,144.9,95
197,145.2,95
198,145.6,95
199,145.9,95
200,146.2,95
201,146.6,95
202,147.0,95
203,147.2,95
204,147.6,95
205,148.0,95
206,148.3,95
207,148.7,95
208,149.1,95
209,149.3,95
210,149.7,95
211,150.0,95
212,150.3,95
213,150.6,95
214,150.9,95
215,151.3,95
216,151.6,95
217,151.9,95
218,152.2,95
219,152.5,95
220,152.8,95
221,153.2,95
222,153.4,95
223,153.8,95
224,154.2,95
225,154.4,95
226,154.7,95
227,155.1,90
228,155.4,90
229,155.7,85
230,156.0,85
231,156.3,85
232,156.5,85
233,156.8,85
234,157.2,85
235,157.4,85
236,157.7,85
237,158.1,85
238,158.3,85
239,158.6,85
240,158.9,85
241,159.2,85
242,159.4,85
243,159.8,85
244,160.1,85
245,160.2,85
246,160.5,85
247,160.8,85
248,161.1,85
249,161.3,85
250,161.6,85
251,161.7,85
252,162.0,85
253,162.3,85
254,162.6,85
255,162.8,85
256,163.1,85
257,163.3,85
258,163.6,85
259,163.8,85
260,164.1,85
261,164.3,85
262,164.6,85
263,164.9,85
264,165.1,85
265,165.4,85
266,165.7,85
267,165.8,85
268,166.1,85
269,166.4,85
270,166.6,85
271,166.8,85
272,167.1,85
273,167.3,85
274,167.5,85
275,167.8,85
276,168.0,85
277,168.2,85
278,168.4,85
279,168.6,85
280,168.8,80
281,169.1,80
282,169.4,80
283,169.6,80
284,169.8,80
285,170.1,80
286,170.3,80
287,170.4,80
288,170.8,80
289,171.0,80
290,171.2,80
291,171.4,80
292,171.7,80
293,171.8,80
294,172.0,80
295,172.3,80
296,172.4,80
297,172.7,80
298,172.9,80
299,173.2,80
300,173.3,80
301,173.6,80
302,173.8,80
303,173.9,80
304,174.2,80
305,174.4,80
306,174.6,80
307,174.9,80
308,175.1,80
309,175.3,80
310,175.5,80
311,175.7,80
312,175.9,80
313,176.2,80
314,176.4,80
315,176.6,80
316,176.8,80
317,177.1,80
318,177.3,80
319,177.4,80
320,177.7,80
321,177.9,80
322,178.1,80
323,178.3,80
324,178.5,80
325,178.7,80
326,178.8,80
327,179.1,80
328,179.3,75
329,179.4,75
330,179.7,75
331,179.9,75
332,180.0,75
333,180.2,75
334,180.4,75
335,180.6,75
336,180.8,75
337,181.0,75
338,181.2,75
339,181.4,75
340,181.6,75
341,181.8,75
342,182.0,75
343,182.2,75
344,182.4,75
345,182.6,75
346,182.8,75
347,182.9,75
348,183.1,75
349,183.3,75
350,183.5,75
351,183.7,75
352,183.8,75
353,184.0,75
354,184.2,75
355,184.3,75
356,184.5,75
357,184.7,75
358,184.8,75
359,185.0,75
360,185.2,75
361,185.3,75
362,185.6,75
363,185.7,75
364,185.9,75
365,186.1,75
366,186.3,75
367,186.4,75
368,186.7,75
369,186.8,75
370,187.0,75
371,187.2,75
372,187.4,75
373,187.6,75
374,187.7,75
375,187.9,75
376,188.1,75
377,188.2,75
378,188.4,75
379,188.6,75
380,188.8,75
381,188.9,75
382,189.2,75
383,189.3,75
384,189.5,75
385,189.7,70
386,189.9,70
387,190.1,70
388,190.3,70
389,190.4,70
390,190.6,70
391,190.8,70
392,191.0,70
393,191.1,70
394,191.3,65
395,191.4,65
396,191.6,65
397,191.8,65
398,192.0,65
399,192.2,65
400,192.3,65
401,192.4,65
402,192.6,65
403,192.7,65
404,192.9,65
405,193.0,60
406,193.1,60
407,193.3,60
408,193.4,60
409,193.5,60
410,193.7,60
411,193.8,60
412,193.9,60
413,194.1,60
414,194.2,60
415,194.3,60
416,194.4,60
417,194.6,60
418,194.8,60
419,194.8,60
420,195.0,60
421,195.1,60
422,195.2,60
423,195.3,60
424,195.5,60
425,195.6,60
426,195.8,60
427,195.9,60
428,196.1,60
429,196.2,60
430,196.4,60
431,196.6,60
432,196.7,60
433,196.8,60
434,197.0,60
435,197.1,60
436,197.3,60
437,197.4,60
438,197.5,60
439,197.6,60
440,197.7,55
441,197.8,55
442,197.9,55
443,198.1,55
444,198.2,55
445,198.3,55
446,198.4,55
447,198.6,55
448,198.7,55
449,198.8,55
450,198.9,55
451,199.1,55
452,199.2,55
453,199.3,55
454,199.4,55
455,199.6,55
456,199.7,55
457,199.8,55
458,199.9,55
459,200.0,55
460,200.1,55
461,200.2,55
462,200.4,55
463,200.4,55
