Time,bean_temp,gas_setting
0,217.1,20
1,214.3,20
2,205.9,20
3,197.7,20
4,185.3,20
5,175.8,20
6,167.1,20
7,156.8,20
8,148.3,20
9,141.9,20
10,134.8,20
11,128.0,20
12,123.0,20
13,117.9,20
14,112.7,20
15,108.5,20
16,105.1,20
17,100.7,20
18,97.3,20
19,94.8,20
20,91.5,20
21,88.8,20
22,86.9,20
23,84.7,20
24,82.6,20
25,80.9,20
26,79.4,90
27,77.8,90
28,76.7,90
29,75.8,90
30,74.7,90
31,73.8,90
32,73.1,90
33,72.4,90
34,72.1,95
35,71.7,95
36,71.5,95
37,71.3,95
38,71.2,95
39,71.1,95
40,71.1,95
41,71.2,95
42,71.3,95
43,71.4,95
44,71.6,95
45,71.8,95
46,72.2,95
47,72.4,95
48,72.7,95
49,73.1,95
50,73.5,95
51,73.9,95
52,74.3,95
53,74.8,95
54,75.2,95
55,75.7,95
56,76.2,95
57,76.7,95
58,77.2,95
59,77.8,95
60,78.3,95
61,78.8,95
62,79.4,95
63,80.0,95
64,80.4,95
65,81.2,95
66,81.8,95
67,82.3,95
68,83.0,95
69,83.6,95
70,84.1,95
71,84.7,95
72,85.3,95
73,85.9,95
74,86.4,95
75,87.2,95
76,87.7,95
77,88.2,95
78,88.9,95
79,89.6,95
80,90.1,95
81,90.7,95
82,91.3,95
83,91.8,95
84,92.4,95
85,93.1,95
86,93.6,95
87,94.2,95
88,94.9,95
89,95.4,95
90,95.9,95
91,96.6,95
92,97.1,95
93,97.6,95
94,98.3,95
95,98.9,95
96,99.3,95
97,100.0,95
98,100.6,95
99,100.9,95
100,101.6,95
101,102.2,95
102,102.7,95
103,103.2,95
104,103.9,95
105,104.4,95
106,104.9,95
107,105.5,95
108,106.1,95
109,106.6,95
110,107.2,95
111,107.7,95
112,108.2,95
113,108.7,95
114,109.2,95
115,109.7,95
116,110.2,95
117,110.9,95
118,111.4,95
119,111.9,95
120,112.5,95
121,112.9,95
122,113.4,95
123,114.1,95
124,114.6,95
125,115.0,95
126,115.6,95
127,116.1,95
128,116.5,95
129,117.1,95
130,117.6,95
131,118.1,95
132,118.5,95
133,119.1,95
134,119.5,95
135,119.9,95
136,120.4,95
137,120.9,95
