Time,bean_temp,gas_setting
0,215.3,20
1,212.2,20
2,208.1,20
3,195.5,20
4,183.6,20
5,174.0,20
6,164.8,20
7,154.6,20
8,146.6,20
9,139.3,20
10,131.0,20
11,124.4,20
12,119.9,20
13,113.8,20
14,108.9,20
15,105.1,20
16,100.7,20
17,97.1,20
18,94.1,20
19,90.6,20
20,87.8,20
21,85.8,20
22,83.4,20
23,81.3,24
24,79.7,38
25,78.1,38
26,76.5,38
27,75.2,38
28,74.2,38
29,73.0,38
30,72.1,38
31,71.4,38
32,70.6,95
33,70.1,95
34,69.7,95
35,69.3,95
36,69.1,95
37,68.9,95
38,68.8,95
39,68.7,95
40,68.7,95
41,68.8,95
42,69.0,95
43,69.2,95
44,69.4,95
45,69.7,95
46,70.1,95
47,70.3,95
48,70.8,95
49,71.3,95
50,71.6,95
51,72.1,95
52,72.6,95
53,72.9,95
54,73.4,95
55,74.0,95
56,74.4,95
57,74.8,95
58,75.4,95
59,76.0,95
60,76.4,95
61,77.1,95
62,77.6,95
63,78.0,95
64,78.5,95
65,79.2,95
66,79.7,95
67,80.1,95
68,80.8,95
69,81.3,95
70,81.8,95
71,82.4,95
72,83.1,95
73,83.4,95
74,84.2,95
75,84.6,95
76,85.2,95
77,85.9,95
78,86.4,95
79,86.9,95
80,87.6,95
81,88.2,95
82,88.7,95
83,89.2,95
84,89.8,95
85,90.3,95
86,90.8,95
87,91.5,95
88,92.1,95
89,92.6,95
90,93.2,95
91,93.8,95
92,94.3,95
93,94.9,95
94,95.4,95
95,95.9,95
96,96.4,95
97,97.0,95
98,97.6,95
99,98.1,95
100,98.6,95
101,99.2,95
102,99.6,95
103,100.2,95
104,100.7,95
105,101.2,95
106,101.8,95
107,102.4,95
108,102.8,95
109,103.4,95
110,104.0,95
111,104.5,95
112,105.1,95
113,105.6,95
114,106.1,95
115,106.6,95
116,107.1,95
117,107.6,95
118,108.0,95
119,108.7,95
120,109.2,95
121,109.6,95
122,110.2,95
123,110.7,95
124,111.1,95
125,111.6,95
126,112.2,95
127,112.7,95
128,113.1,95
129,113.6,95
130,114.1,95
131,114.4,95
132,114.9,95
133,115.4,95
134,115.8,95
135,116.4,95
136,116.9,95
137,117.3,95
138,117.8,95
139,118.3,95
140,118.7,95
141,119.2,95
142,119.7,95
143,120.1,95
144,120.5,95
145,121.0,95
146,121.4,95
147,121.8,95
148,122.3,95
149,122.8,95
150,123.2,95
151,123.7,95
152,124.2,95
153,124.6,95
154,124.9,95
155,125.4,95
156,125.8,95
157,126.2,95
158,126.6,95
159,127.1,95
160,127.3,95
161,127.8,95
162,128.2,95
163,128.6,95
164,129.1,95
165,129.4,95
166,129.8,95
167,130.3,95
168,130.7,95
169,131.1,95
170,131.4,95
171,131.9,95
172,132.3,95
173,132.7,95
174,133.1,95
175,133.5,95
176,133.8,95
177,134.3,95
178,134.7,95
179,135.1,95
180,135.5,95
181,135.9,95
182,136.2,95
183,136.6,95
184,137.0,95
185,137.3,95
186,137.6,95
187,138.0,95
188,138.4,95
189,138.7,95
190,139.2,95
191,139.5,95
192,139.9,95
193,140.3,95
194,140.7,95
195,140.9,95
196,141.4,95
197,141.7,95
198,142.0,95
199,142.4,95
200,142.8,95
201,143.1,95
202,143.4,95
203,143.8,95
204,144.1,95
205,144.3,95
206,144.8,95
207,145.1,95
208,145.4,95
209,145.8,95
210,146.1,90
211,146.4,90
212,146.7,90
213,147.1,90
214,147.3,90
215,147.6,90
216,148.0,90
217,148.3,90
218,148.6,90
219,148.9,90
220,149.2,90
221,149.5,90
222,149.8,90
223,150.1,90
