Time,bean_temp,gas_setting
0,216.7,20
1,213.2,20
2,207.2,20
3,194.8,20
4,184.3,20
5,175.9,20
6,164.4,20
7,154.8,20
8,147.9,20
9,139.6,20
10,132.2,20
11,126.4,20
12,121.1,20
13,115.1,20
14,110.2,20
15,106.4,20
16,101.5,20
17,97.7,20
18,94.8,20
19,91.4,20
20,88.5,20
21,86.8,20
22,83.9,20
23,81.7,20
24,80.1,20
25,78.2,95
26,76.6,95
27,75.4,95
28,74.2,95
29,72.9,95
30,71.9,95
31,71.3,95
32,70.6,95
33,70.1,95
34,69.7,95
35,69.4,95
36,69.2,95
37,69.1,95
38,68.9,95
39,68.9,95
40,69.0,95
41,69.1,95
42,69.2,95
43,69.4,95
44,69.7,95
45,70.1,95
46,70.5,95
47,70.8,95
48,71.2,95
49,71.6,95
50,71.9,95
51,72.5,95
52,72.9,95
53,73.3,95
54,73.9,95
55,74.4,95
56,74.9,95
57,75.4,95
58,76.1,95
59,76.6,95
60,77.1,95
61,77.7,95
62,78.3,95
63,78.8,95
64,79.4,95
65,80.1,95
66,80.6,95
67,81.3,95
68,81.9,95
69,82.5,95
70,83.1,95
71,83.8,95
72,84.3,95
73,84.9,95
74,85.6,95
75,86.2,95
76,86.7,95
77,87.4,95
78,88.1,95
79,88.4,95
80,89.3,95
81,89.9,95
82,90.4,95
83,91.0,95
84,91.7,95
85,92.2,95
86,92.9,95
87,93.6,95
88,94.2,95
89,94.7,95
90,95.4,95
91,96.1,95
92,96.6,95
93,97.3,95
94,97.9,95
95,98.4,95
96,99.1,95
97,99.7,95
98,100.2,95
99,100.8,95
100,101.4,95
101,102.0,95
102,102.5,95
103,103.2,95
104,103.8,95
105,104.2,95
106,104.8,95
107,105.4,95
108,105.8,95
109,106.6,95
110,107.2,95
111,107.7,95
112,108.2,95
113,108.8,95
114,109.2,95
115,109.8,95
116,110.3,95
117,110.8,95
118,111.2,95
119,111.8,95
120,112.3,95
121,112.8,95
122,113.4,95
123,113.9,95
124,114.3,95
125,114.9,95
126,115.4,95
127,115.9,95
128,116.3,95
129,116.9,95
130,117.4,95
131,117.8,95
132,118.4,95
133,118.9,95
134,119.3,95
135,119.8,95
136,120.4,95
137,120.7,95
138,121.3,95
139,121.8,95
140,122.2,95
141,122.8,95
142,123.3,95
143,123.7,95
144,124.2,95
145,124.7,95
146,125.1,95
147,125.6,95
148,126.0,95
149,126.4,95
150,126.8,95
151,127.3,95
152,127.8,95
153,128.2,95
154,128.7,95
155,129.1,95
156,129.6,90
157,130.0,90
158,130.5,90
159,130.9,90
160,131.3,90
161,131.8,90
162,132.2,90
163,132.6,90
164,133.1,90
165,133.6,90
166,133.8,90
167,134.4,90
168,134.8,90
169,135.1,90
170,135.6,90
171,136.0,90
172,136.3,90
173,136.8,90
174,137.2,90
175,137.6,90
176,138.0,90
177,138.4,90
178,138.8,90
179,139.1,90
180,139.6,90
181,139.9,90
182,140.3,90
183,140.7,90
184,141.1,90
185,141.4,90
186,141.8,90
187,142.2,90
188,142.5,90
189,142.8,90
190,143.2,90
191,143.6,90
192,143.8,90
193,144.2,90
194,144.6,90
195,144.8,90
196,145.3,90
197,145.7,90
198,145.9,90
199,146.3,90
200,146.7,90
201,147.0,90
202,147.4,90
203,147.7,90
204,148.0,90
205,148.3,90
206,148.7,90
207,149.1,90
208,149.3,90
209,149.7,90
210,150.0,90
211,150.3,90
212,150.6,90
213,150.9,90
