Time,bean_temp,gas_setting
0,215.3,20
1,211.8,20
2,207.5,20
3,195.0,20
4,183.6,20
5,174.9,20
6,165.3,20
7,155.7,20
8,147.8,20
9,141.1,20
10,133.3,20
11,127.2,20
12,122.4,20
13,116.1,20
14,111.0,20
15,107.4,20
16,103.2,20
17,99.6,20
18,96.6,20
19,93.7,20
20,90.7,20
21,88.3,20
22,86.3,20
23,83.9,20
24,81.9,20
25,80.6,20
26,78.6,20
27,77.1,20
28,75.9,20
29,74.7,20
30,73.7,95
31,72.9,95
32,71.9,95
33,71.3,95
34,70.9,95
35,70.6,95
36,70.3,95
37,70.1,95
38,70.0,95
39,69.9,95
40,69.9,95
41,69.9,95
42,69.9,95
43,70.1,95
44,70.2,95
45,70.5,95
46,70.8,95
47,71.0,95
48,71.3,95
49,71.7,95
50,72.1,95
51,72.4,95
52,72.9,95
53,73.3,95
54,73.7,95
55,74.3,95
56,74.8,95
57,75.3,95
58,75.8,95
59,76.3,95
60,76.8,95
61,77.4,95
62,78.0,95
63,78.5,95
64,79.1,95
65,79.7,95
66,80.2,95
67,80.7,95
68,81.3,95
69,81.9,95
70,82.4,95
71,83.1,95
72,83.6,95
73,84.1,95
74,84.8,95
75,85.4,95
76,86.0,95
77,86.6,95
78,87.3,95
79,87.8,95
80,88.4,95
81,89.2,95
82,89.8,95
83,90.3,95
84,91.0,95
85,91.6,95
86,92.1,95
87,92.7,95
88,93.2,95
89,93.7,95
90,94.4,95
91,95.1,95
92,95.5,95
93,96.1,95
94,96.8,95
95,97.3,95
96,97.8,95
97,98.5,95
98,99.0,95
99,99.5,95
100,100.2,95
101,100.8,95
102,101.2,95
103,101.8,95
104,102.4,95
105,102.9,95
106,103.5,95
107,104.1,95
108,104.6,95
109,105.1,95
110,105.7,95
111,106.2,95
112,106.7,95
113,107.3,95
114,107.8,95
115,108.2,95
116,108.8,95
117,109.3,95
118,109.8,95
119,110.4,95
120,110.9,95
121,111.4,95
122,112.0,95
123,112.5,95
124,112.9,95
125,113.4,95
126,113.9,95
127,114.4,95
128,114.9,95
129,115.4,95
130,115.9,95
131,116.3,95
132,116.9,95
133,117.4,95
134,117.8,95
135,118.3,95
136,118.9,95
137,119.3,95
138,119.8,95
139,120.3,95
140,120.7,95
141,121.1,95
142,121.7,95
143,122.1,95
144,122.5,95
