Time,bean_temp,gas_setting
0,205.3,20
1,205.2,20
2,201.1,20
3,194.2,20
4,182.5,20
5,172.2,20
6,164.6,20
7,153.8,20
8,145.1,20
9,139.1,20
10,131.4,20
11,124.8,20
12,119.4,20
13,114.4,20
14,108.7,20
15,104.4,20
16,100.8,20
17,96.3,20
18,92.7,31
19,90.2,31
20,86.9,31
21,84.3,31
22,82.3,31
23,80.2,31
24,78.1,31
25,76.9,31
26,75.1,95
27,73.7,95
28,72.6,95
29,71.4,95
30,70.3,95
31,69.6,95
32,69.0,95
33,68.4,95
34,68.1,95
35,67.8,95
36,67.5,95
37,67.3,95
38,67.2,95
39,67.1,95
40,67.1,95
41,67.2,95
42,67.4,95
43,67.6,95
44,67.8,95
45,67.9,95
46,68.2,95
47,68.6,95
48,68.8,95
49,69.3,95
50,69.7,95
51,70.0,95
52,70.4,95
53,70.9,95
54,71.2,95
55,71.7,95
56,72.3,95
57,72.7,95
58,73.3,95
59,73.8,95
60,74.3,95
61,74.8,95
62,75.4,95
63,75.9,95
64,76.4,95
65,77.1,95
66,77.7,95
67,78.1,95
68,78.8,95
69,79.4,95
70,79.9,95
71,80.5,95
72,81.2,95
73,81.7,95
74,82.2,95
75,82.9,95
76,83.4,95
77,83.9,95
78,84.6,95
79,85.3,95
80,85.8,95
81,86.4,95
82,87.1,95
83,87.4,95
84,88.1,95
85,88.7,95
86,89.2,95
87,89.8,95
88,90.4,95
89,90.9,95
90,91.4,95
91,92.1,95
92,92.6,95
93,93.1,95
94,93.7,95
95,94.3,95
96,94.8,95
97,95.5,95
98,96.1,95
99,96.6,95
100,97.2,95
101,97.8,95
102,98.3,95
103,98.8,95
104,99.3,95
105,99.9,95
106,100.2,95
107,100.9,95
108,101.4,95
109,101.8,95
110,102.4,95
111,102.9,95
112,103.3,95
113,103.9,95
114,104.5,95
115,104.9,95
116,105.5,95
117,106.0,95
118,106.4,95
119,106.9,95
120,107.4,95
121,107.9,95
122,108.3,95
123,108.9,95
124,109.4,95
125,109.8,95
126,110.4,95
127,110.9,95
128,111.3,95
129,111.7,95
130,112.2,95
131,112.7,95
132,113.1,95
133,113.7,95
134,114.1,95
135,114.4,95
136,114.9,95
137,115.4,95
138,115.8,95
139,116.3,95
140,116.8,95
141,117.1,95
142,117.7,95
143,118.2,95
144,118.6,95
145,119.1,95
146,119.5,95
147,119.8,95
148,120.3,95
149,120.7,95
150,121.2,95
151,121.5,95
152,122.0,95
153,122.4,95
154,122.8,95
155,123.2,95
156,123.7,95
157,124.0,95
158,124.4,95
159,124.8,95
160,125.3,95
161,125.6,95
162,126.1,95
163,126.5,95
164,126.8,95
165,127.3,95
166,127.7,95
167,128.0,95
168,128.4,95
169,128.9,95
170,129.2,95
171,129.7,95
172,130.1,95
173,130.4,95
174,130.9,95
175,131.3,95
176,131.7,95
177,132.1,95
178,132.4,95
179,132.8,95
180,133.2,95
181,133.6,95
182,133.9,95
183,134.2,95
184,134.7,95
185,135.1,95
186,135.3,95
187,135.7,95
188,136.2,95
189,136.5,95
190,136.8,95
191,137.2,95
192,137.6,95
193,137.8,95
194,138.3,95
195,138.6,95
196,138.9,95
197,139.3,95
198,139.7,95
199,139.9,95
200,140.4,95
201,140.8,95
202,141.1,95
203,141.5,95
204,141.8,95
205,142.1,95
206,142.5,95
207,142.8,95
208,143.1,95
209,143.4,95
210,143.8,95
