Time,bean_temp,gas_setting
0,216.5,20
1,212.4,20
2,205.6,20
3,195.8,20
4,183.3,20
5,173.7,20
6,165.5,20
7,155.5,20
8,147.2,20
9,141.4,20
10,133.3,20
11,126.8,20
12,121.7,20
13,116.6,20
14,111.5,20
15,108.8,20
16,103.6,20
17,99.4,20
18,96.3,37
19,93.2,37
20,90.0,37
21,87.7,37
22,85.5,37
23,83.1,37
24,81.2,37
25,79.9,95
26,78.3,95
27,77.1,95
28,76.1,95
29,74.9,95
30,73.9,95
31,73.3,95
32,72.6,95
33,72.0,95
34,71.6,95
35,71.3,95
36,71.1,95
37,70.9,95
38,70.8,95
39,70.7,95
40,70.7,95
41,70.8,95
42,70.9,95
43,71.1,95
44,71.2,95
45,71.6,95
46,71.9,95
47,72.2,95
48,72.6,95
49,72.9,95
50,73.3,95
51,73.7,95
52,74.2,95
53,74.6,95
54,74.9,95
55,75.5,95
56,76.0,95
57,76.4,95
58,76.9,95
59,77.5,95
60,78.0,95
61,78.4,95
62,79.1,95
63,79.6,95
64,80.1,95
65,80.7,95
66,81.3,95
67,81.8,95
68,82.4,95
69,83.1,95
70,83.6,95
71,84.3,95
72,84.9,95
73,85.3,95
74,86.1,95
75,86.7,95
76,87.1,95
77,87.7,95
78,88.3,95
79,88.8,95
80,89.3,95
81,90.0,95
82,90.6,95
83,91.1,95
84,91.8,95
85,92.4,95
86,92.9,95
87,93.6,95
88,94.2,95
89,94.8,95
90,95.3,95
91,95.9,95
92,96.5,95
93,97.0,95
94,97.7,95
95,98.2,95
96,98.7,95
97,99.3,95
98,99.9,95
99,100.4,95
100,101.1,95
101,101.7,95
102,102.1,95
103,102.8,95
104,103.4,95
105,103.9,95
106,104.4,95
107,105.1,95
108,105.5,95
109,106.0,95
110,106.6,95
111,107.2,95
112,107.6,95
113,108.3,95
114,108.8,95
115,109.3,95
116,109.8,95
117,110.4,95
118,110.8,95
119,111.3,95
120,111.9,95
121,112.3,95
122,112.8,95
123,113.3,95
124,113.8,95
125,114.2,95
126,114.8,95
127,115.3,95
128,115.7,95
129,116.2,95
130,116.7,95
131,117.0,95
132,117.7,95
133,118.2,95
134,118.6,95
135,119.1,95
136,119.6,95
137,120.1,95
138,120.5,95
139,121.1,95
140,121.6,95
141,121.9,95
142,122.4,95
143,122.9,95
