Time,bean_temp,gas_setting
0,203.1,20
1,203.1,20
2,193.6,20
3,184.4,20
4,176.0,20
5,165.0,20
6,155.9,20
7,149.5,20
8,140.3,20
9,133.3,20
10,127.7,20
11,121.5,20
12,115.7,20
13,110.9,20
14,106.7,20
15,101.9,20
16,98.4,20
17,95.5,20
18,92.0,20
19,89.2,20
20,87.2,20
21,84.7,55
22,82.5,55
23,80.7,55
24,79.1,55
25,77.2,55
26,75.9,55
27,74.8,55
28,73.7,55
29,72.7,55
30,72.1,55
31,71.3,55
32,70.8,55
33,70.4,55
34,70.0,55
35,69.7,55
36,69.6,55
37,69.3,55
38,69.2,55
39,69.1,55
40,69.1,55
41,69.2,55
42,69.3,55
43,69.4,55
44,69.7,55
45,69.9,55
46,70.1,55
47,70.5,55
48,70.8,55
49,71.1,55
50,71.4,55
51,71.8,55
52,72.1,55
53,72.6,55
54,73.1,55
55,73.4,55
56,73.8,55
57,74.3,55
58,74.8,55
59,75.2,55
60,75.7,55
61,76.2,55
62,76.7,55
63,77.3,55
64,77.8,55
65,78.2,55
66,78.8,55
67,79.4,55
68,79.9,55
69,80.4,55
70,81.0,55
71,81.5,55
72,82.0,55
73,82.7,55
74,83.3,55
75,83.7,55
76,84.4,55
77,85.0,55
78,85.5,55
79,86.2,55
80,86.8,55
81,87.3,55
82,87.8,55
83,88.5,55
84,89.0,55
85,89.5,55
86,90.2,55
87,90.7,55
88,91.2,55
89,91.8,55
90,92.3,55
91,92.8,55
92,93.5,55
93,94.0,55
94,94.4,55
95,95.1,55
96,95.7,55
97,96.1,55
98,96.7,55
99,97.3,55
100,97.8,55
101,98.3,55
102,98.9,55
103,99.4,55
104,99.8,55
105,100.4,55
106,100.9,55
107,101.4,55
108,102.1,55
109,102.6,55
110,103.1,55
111,103.6,55
112,104.2,55
113,104.7,55
114,105.1,55
115,105.7,55
116,106.2,55
117,106.6,55
118,107.1,55
119,107.6,55
120,108.1,55
121,108.6,55
122,109.1,55
123,109.5,55
124,110.1,55
125,110.6,55
126,111.0,55
127,111.6,55
128,112.1,55
129,112.4,55
130,112.8,55
131,113.4,55
132,113.8,55
133,114.2,55
134,114.8,55
135,115.2,55
136,115.6,55
137,116.1,55
138,116.5,55
139,116.9,55
140,117.3,55
141,117.8,55
142,118.2,55
143,118.6,55
144,119.0,55
145,119.4,55
146,119.8,55
147,120.2,55
148,120.6,55
149,121.0,55
150,121.5,55
151,121.9,55
152,122.2,55
153,122.7,55
154,123.2,55
155,123.4,55
156,123.9,55
157,124.3,55
158,124.7,55
159,125.1,55
160,125.6,55
161,125.9,55
162,126.3,55
163,126.8,55
164,127.2,55
165,127.6,55
166,128.0,55
167,128.4,55
168,128.7,55
169,129.1,55
170,129.6,55
171,129.8,55
172,130.2,55
173,130.6,55
174,130.9,55
175,131.3,55
176,131.7,55
177,132.1,55
178,132.4,55
179,132.8,55
180,133.2,55
181,133.5,55
182,133.9,55
183,134.2,55
184,134.5,55
185,134.9,55
186,135.2,55
187,135.5,55
188,135.8,55
189,136.2,55
190,136.5,55
191,136.8,55
192,137.2,55
193,137.5,55
194,137.8,55
195,138.1,55
196,138.4,55
197,138.8,55
198,139.1,55
199,139.5,55
200,139.7,55
201,140.1,55
202,140.4,55
203,140.7,55
204,141.0,55
205,141.3,55
206,141.6,55
207,141.9,55
208,142.3,55
209,142.6,55
210,142.9,55
211,143.2,55
212,143.5,55
213,143.8,55
214,144.1,55
215,144.4,55
216,144.6,55
217,144.8,55
218,145.2,55
219,145.5,55
220,145.8,55
221,146.1,55
222,146.3,55
223,146.6,55
224,146.9,55
225,147.3,55
226,147.6,55
227,147.8,55
228,148.1,55
229,148.3,55
230,148.6,55
231,148.9,55
232,149.2,55
233,149.4,55
234,149.8,55
235,150.0,55
236,150.3,55
237,150.6,55
238,150.9,55
239,151.1,55
240,151.4,55
241,151.7,55
242,151.8,55
243,152.2,55
244,152.4,55
245,152.6,55
246,152.9,55
247,153.2,55
248,153.4,55
249,153.7,55
250,153.9,55
251,154.2,55
252,154.4,55
253,154.7,55
254,155.0,55
255,155.2,55
256,155.5,55
257,155.8,55
258,156.0,55
259,156.3,55
260,156.5,55
261,156.7,55
262,156.9,55
263,157.2,55
264,157.4,55
265,157.7,55
266,157.9,55
267,158.1,55
268,158.4,55
269,158.7,55
270,158.9,55
271,159.1,55
272,159.3,55
273,159.6,55
274,159.7,55
275,160.0,55
276,160.3,55
277,160.4,55
278,160.7,55
279,160.9,55
280,161.2,55
281,161.3,55
282,161.6,55
283,161.8,55
284,162.0,55
285,162.3,55
286,162.5,55
287,162.7,55
288,162.9,55
289,163.2,55
290,163.4,55
291,163.6,55
292,163.8,55
293,164.1,55
294,164.3,55
295,164.6,55
296,164.8,55
297,165.0,55
298,165.3,55
299,165.5,55
300,165.7,55
301,165.9,55
302,166.2,55
303,166.3,55
304,166.6,55
305,166.8,55
306,167.1,55
307,167.2,55
308,167.4,55
309,167.7,55
310,167.8,55
311,168.1,55
312,168.2,55
313,168.4,55
314,168.6,55
315,168.8,55
316,169.0,55
317,169.2,55
318,169.4,55
319,169.7,55
320,169.9,55
321,170.1,55
322,170.3,55
323,170.6,55
324,170.7,55
325,170.9,55
326,171.1,55
327,171.3,55
328,171.6,55
329,171.7,55
330,172.0,55
331,172.2,55
332,172.4,55
333,172.6,55
334,172.8,55
335,173.0,55
336,173.2,55
337,173.4,55
338,173.6,55
339,173.8,55
340,174.0,55
341,174.2,55
342,174.4,55
343,174.6,55
344,174.8,55
345,175.0,55
346,175.3,55
347,175.5,50
348,175.7,50
349,175.8,50
350,176.0,50
351,176.2,50
352,176.4,50
353,176.6,50
354,176.8,50
355,177.0,50
356,177.2,50
357,177.4,50
358,177.6,50
359,177.7,50
360,177.9,50
361,178.1,50
362,178.2,50
363,178.4,50
364,178.6,50
365,178.7,50
366,178.9,50
367,179.1,50
368,179.3,50
369,179.4,50
370,179.6,50
371,179.8,50
372,180.0,50
373,180.2,50
374,180.3,50
375,180.6,50
376,180.7,50
377,180.8,50
378,181.0,50
379,181.2,50
380,181.3,50
381,181.6,50
382,181.7,50
383,181.9,50
384,182.1,50
385,182.2,50
386,182.4,50
387,182.6,50
388,182.7,50
389,182.9,50
390,183.0,50
391,183.2,50
392,183.3,50
393,183.4,50
394,183.6,50
395,183.7,50
396,183.9,50
397,184.1,50
398,184.3,50
399,184.4,50
400,184.5,50
401,184.7,50
402,184.8,50
403,184.9,50
404,185.1,45
405,185.3,45
406,185.4,45
407,185.6,45
408,185.8,45
409,186.0,45
410,186.2,45
411,186.3,45
412,186.4,45
413,186.6,45
414,186.7,45
415,186.8,45
416,187.0,45
417,187.2,45
418,187.3,45
419,187.4,45
420,187.6,45
421,187.8,45
422,187.9,45
423,188.1,45
424,188.2,45
425,188.4,45
426,188.5,45
427,188.7,45
428,188.8,45
429,189.0,45
430,189.1,45
431,189.3,45
432,189.3,45
433,189.5,45
