Time,bean_temp,gas_setting
0,212.0,20
1,209.2,20
2,201.8,20
3,194.1,20
4,180.6,20
5,169.7,20
6,161.2,20
7,151.5,20
8,142.8,20
9,136.4,20
10,129.3,20
11,122.4,20
12,117.0,20
13,112.4,20
14,107.1,20
15,102.8,20
16,99.8,20
17,95.6,20
18,92.3,20
19,89.7,20
20,86.9,20
21,84.3,20
22,82.3,20
23,80.4,20
24,78.4,20
25,77.1,20
26,75.3,20
27,73.7,20
28,72.5,20
29,71.4,35
30,70.2,35
31,69.3,35
32,68.7,35
33,67.8,35
34,67.2,35
35,66.7,35
36,66.2,35
37,65.8,35
38,65.6,35
39,65.3,35
40,65.1,35
41,65.0,35
42,64.9,35
43,64.9,90
44,65.0,90
45,65.0,90
46,65.2,90
47,65.4,90
48,65.6,90
49,65.8,90
50,66.1,90
51,66.4,90
52,66.7,90
53,67.2,90
54,67.6,90
55,68.1,90
56,68.6,90
57,69.1,90
58,69.4,90
59,69.9,90
60,70.4,90
61,70.8,90
62,71.4,90
63,72.0,90
64,72.4,90
65,73.1,90
66,73.6,90
67,74.1,90
68,74.7,90
69,75.3,90
70,75.8,90
71,76.3,90
72,77.1,90
73,77.7,90
74,78.2,90
75,78.9,90
76,79.5,90
77,80.0,90
78,80.7,90
79,81.3,90
80,81.9,90
81,82.5,90
82,83.2,90
83,83.7,90
84,84.3,90
85,84.9,90
86,85.5,90
87,86.2,90
88,86.8,90
89,87.4,90
90,87.9,90
91,88.6,90
92,89.2,90
93,89.6,90
94,90.3,90
95,90.8,90
96,91.3,90
97,91.9,90
98,92.6,90
99,93.1,90
100,93.7,90
101,94.3,90
102,94.8,90
103,95.2,90
104,95.9,90
105,96.5,90
106,97.0,90
107,97.6,90
108,98.2,90
109,98.7,90
110,99.2,90
111,99.9,90
112,100.3,90
113,100.9,90
114,101.6,90
115,102.1,90
116,102.5,90
117,103.1,90
118,103.6,90
119,104.1,90
120,104.6,90
121,105.1,90
122,105.5,90
123,106.1,90
124,106.7,90
125,107.2,90
126,107.7,90
127,108.2,90
128,108.7,90
129,109.2,90
130,109.7,90
131,110.2,90
132,110.6,90
133,111.1,90
134,111.7,90
135,112.1,90
136,112.6,90
137,113.1,90
138,113.5,90
139,114.0,90
140,114.6,90
141,114.8,90
142,115.4,90
143,115.9,90
144,116.4,90
145,116.8,90
146,117.4,90
147,117.7,90
148,118.2,90
149,118.7,90
150,119.2,90
151,119.6,90
152,120.1,90
153,120.6,90
154,121.0,90
155,121.5,90
156,121.9,90
157,122.4,90
158,122.8,90
159,123.3,90
160,123.7,90
161,124.1,90
162,124.7,90
163,125.1,90
164,125.4,90
165,125.9,90
166,126.3,90
167,126.7,90
168,127.1,90
169,127.6,90
170,127.9,90
171,128.5,90
172,129.0,90
173,129.4,90
174,129.8,90
175,130.2,90
176,130.6,90
177,131.0,90
178,131.4,90
179,131.8,90
180,132.1,90
181,132.6,90
182,133.0,90
183,133.3,90
184,133.8,90
185,134.2,90
186,134.6,90
187,134.9,90
188,135.3,90
189,135.7,90
190,135.9,90
191,136.4,90
192,136.8,90
193,137.1,90
194,137.6,90
195,138.0,90
196,138.3,90
197,138.7,90
198,139.1,90
199,139.3,90
200,139.7,90
201,140.1,90
202,140.4,90
203,140.8,90
204,141.2,87
205,141.6,87
206,141.9,87
207,142.3,87
208,142.7,87
209,142.9,87
210,143.3,87
211,143.7,87
212,143.9,87
213,144.3,87
214,144.7,87
215,144.9,87
216,145.2,87
217,145.6,87
218,145.9,87
219,146.2,87
220,146.6,87
221,146.9,87
222,147.1,87
223,147.5,87
224,147.9,87
225,148.1,87
226,148.4,87
227,148.8,87
228,149.0,87
229,149.4,87
230,149.7,87
231,150.0,87
232,150.3,87
233,150.6,87
234,150.8,87
235,151.1,85
236,151.4,85
237,151.7,85
238,151.9,85
239,152.3,80
240,152.6,80
241,152.8,80
242,153.1,80
243,153.4,80
244,153.7,80
245,153.9,80
246,154.3,80
247,154.6,80
248,154.8,80
249,155.1,80
250,155.3,80
251,155.6,80
252,155.8,80
253,156.1,80
254,156.3,80
255,156.6,80
256,156.9,80
257,157.1,80
258,157.4,80
259,157.7,80
260,157.9,77
261,158.2,77
262,158.4,77
263,158.7,77
264,158.9,77
265,159.2,77
266,159.4,77
267,159.7,77
268,159.9,77
269,160.2,77
270,160.4,77
271,160.7,77
272,160.9,77
273,161.2,77
274,161.4,77
275,161.6,77
276,161.8,77
277,162.0,77
278,162.3,77
279,162.5,77
280,162.7,77
281,163.0,77
282,163.2,77
283,163.4,77
284,163.7,77
285,163.9,77
286,164.1,77
287,164.4,77
288,164.6,77
289,164.8,77
290,165.1,77
291,165.3,77
292,165.4,77
293,165.6,77
294,165.9,77
295,166.1,77
296,166.3,75
297,166.6,75
298,166.8,75
299,167.1,70
300,167.3,70
301,167.6,70
302,167.7,70
303,167.9,70
304,168.2,70
305,168.4,70
306,168.6,70
307,168.8,70
308,169.0,70
309,169.2,70
310,169.4,70
311,169.6,70
312,169.8,70
313,169.9,70
314,170.2,70
315,170.3,68
316,170.5,68
317,170.7,68
318,170.8,68
319,171.1,68
320,171.3,68
321,171.4,68
322,171.7,68
323,171.8,68
324,172.1,68
325,172.2,68
326,172.4,68
327,172.6,68
328,172.7,68
329,172.9,68
330,173.1,68
331,173.3,68
332,173.4,68
333,173.7,68
334,173.8,68
335,174.0,68
336,174.2,68
337,174.4,68
338,174.5,68
339,174.7,68
340,174.9,68
341,175.0,65
342,175.2,65
343,175.4,65
344,175.5,65
345,175.8,65
346,175.9,65
347,176.1,65
348,176.3,65
349,176.4,65
350,176.6,65
351,176.8,62
352,176.9,62
353,177.1,62
354,177.2,62
355,177.4,62
356,177.6,62
357,177.7,62
358,177.9,62
359,178.1,62
360,178.2,62
361,178.3,62
362,178.5,62
363,178.6,62
364,178.8,62
365,178.9,62
366,179.1,62
367,179.2,62
368,179.4,62
369,179.5,62
370,179.6,62
371,179.8,62
372,180.0,62
373,180.1,62
374,180.3,62
375,180.5,62
376,180.6,62
377,180.8,62
378,180.9,62
379,181.1,62
380,181.2,62
381,181.3,62
382,181.5,62
383,181.6,62
384,181.8,62
385,181.9,62
386,182.1,62
387,182.2,62
388,182.3,62
389,182.5,62
390,182.7,62
391,182.8,62
392,182.9,62
393,183.1,62
394,183.2,62
395,183.3,62
396,183.4,62
397,183.6,62
398,183.8,62
399,183.9,62
400,184.1,62
401,184.2,62
402,184.3,62
403,184.5,62
404,184.7,62
405,184.8,62
406,184.9,62
407,185.1,62
408,185.2,62
409,185.3,62
410,185.5,62
411,185.6,62
412,185.8,62
413,185.9,62
414,186.1,62
415,186.2,62
416,186.4,62
417,186.5,62
418,186.7,62
419,186.8,62
420,187.0,62
421,187.2,62
422,187.3,62
423,187.4,62
424,187.6,62
425,187.7,62
426,187.8,62
427,188.0,62
428,188.1,62
429,188.3,62
430,188.4,62
431,188.5,62
432,188.7,62
433,188.9,62
434,188.9,62
435,189.1,62
436,189.3,62
437,189.4,62
438,189.5,58
439,189.7,58
440,189.8,58
441,189.9,58
442,190.1,58
443,190.2,58
444,190.3,58
445,190.5,58
446,190.7,58
447,190.8,58
448,190.9,58
449,191.1,58
450,191.2,58
451,191.4,58
452,191.6,58
453,191.7,58
454,191.8,58
455,191.9,58
456,192.1,58
457,192.2,58
458,192.4,58
459,192.5,58
460,192.6,58
461,192.8,58
462,192.9,58
463,193.0,58
464,193.2,58
465,193.3,58
466,193.4,58
467,193.6,58
468,193.8,58
469,193.9,58
470,194.1,58
471,194.2,58
472,194.3,58
473,194.4,58
474,194.6,58
475,194.7,58
476,194.8,58
477,194.9,58
478,195.1,58
479,195.2,58
480,195.3,58
481,195.5,58
482,195.6,58
483,195.7,58
484,195.9,58
485,196.1,58
486,196.1,58
487,196.3,55
488,196.4,55
489,196.6,55
490,196.7,55
491,196.9,50
492,197.1,50
493,197.2,50
494,197.4,50
495,197.5,50
496,197.7,50
497,197.8,50
498,197.9,48
499,198.0,48
500,198.2,48
501,198.3,48
502,198.4,48
503,198.6,45
504,198.7,45
505,198.8,45
506,198.9,45
507,199.1,45
508,199.2,42
509,199.3,42
510,199.4,42
511,199.6,42
512,199.6,42
513,199.8,42
514,199.9,42
515,199.9,42
516,200.0,42
517,200.1,42
518,200.2,42
519,200.3,42
520,200.4,42
521,200.6,42
522,200.7,42
523,200.8,42
524,200.9,42
525,200.9,42
526,201.1,42
527,201.2,42
528,201.3,40
529,201.4,40
530,201.5,40
531,201.6,40
532,201.8,40
533,201.9,40
534,201.9,40
535,202.0,37
536,202.1,37
537,202.2,37
538,202.3,37
539,202.4,37
540,202.6,37
541,202.7,37
542,202.8,37
543,202.8,37
544,202.9,37
545,203.1,37
546,203.2,37
547,203.3,37
548,203.4,37
549,203.5,37
550,203.6,37
551,203.7,37
552,203.8,37
553,203.9,37
554,204.0,37
555,204.1,37
556,204.2,37
557,204.3,37
558,204.4,37
559,204.5,37
560,204.6,37
561,204.7,37
562,204.8,37
563,204.9,37
564,205.0,37
565,205.1,37
566,205.2,37
567,205.3,37
568,205.4,37
569,205.5,37
570,205.6,37
571,205.7,37
572,205.8,37
573,205.9,37
574,206.0,37
575,206.1,37
576,206.2,35
577,206.3,35
578,206.4,35
579,206.4,35
580,206.6,35
581,206.7,35
582,206.8,35
583,206.9,35
584,207.0,35
585,207.1,35
586,207.2,35
587,207.3,35
588,207.4,35
589,207.5,35
590,207.6,35
591,207.7,32
592,207.8,32
593,207.9,32
594,208.0,32
595,208.1,32
596,208.2,32
597,208.2,32
598,208.3,32
599,208.4,32
600,208.4,32
601,208.6,32
602,208.6,32
603,208.7,32
604,208.8,32
605,208.8,32
606,208.9,32
607,209.0,32
608,209.1,32
609,209.1,32
610,209.2,32
611,209.3,32
612,209.4,32
613,209.4,32
614,209.5,32
615,209.6,32
616,209.7,32
617,209.7,32
618,209.8,32
619,209.9,32
620,210.0,32
621,210.1,32
622,210.1,32
623,210.2,32
624,210.3,32
625,210.3,32
626,210.4,32
627,210.4,32
628,210.6,32
629,210.6,32
630,210.7,32
631,210.7,32
632,210.8,30
633,210.8,30
634,210.9,30
635,211.0,30
636,211.1,30
637,211.2,30
638,211.2,30
639,211.3,30
640,211.4,30
641,211.4,30
642,211.5,30
643,211.5,30
644,211.6,30
645,211.6,30
646,211.7,30
647,211.7,30
648,211.8,30
649,211.8,30
650,211.8,30
651,211.9,30
652,212.0,30
653,212.0,30
654,212.1,30
655,212.2,30
656,212.2,30
657,212.3,30
658,212.3,30
659,212.4,30
660,212.5,30
661,212.6,30
662,212.6,30
663,212.6,30
664,212.7,30
665,212.8,30
666,212.8,30
667,212.9,30
668,212.9,30
669,213.0,30
670,213.1,30
