Time,bean_temp,gas_setting
0,208.9,20
1,208.9,20
2,204.1,20
3,196.8,20
4,183.6,20
5,172.4,20
6,164.4,20
7,153.3,20
8,144.2,20
9,137.1,20
10,129.9,20
11,122.9,20
12,117.3,20
13,112.4,20
14,107.1,20
15,102.9,20
16,98.8,20
17,94.9,20
18,91.9,20
19,89.3,20
20,86.2,20
21,83.8,20
22,81.9,20
23,79.6,20
24,77.6,20
25,76.2,20
26,74.7,20
27,73.3,20
28,72.3,20
29,71.4,20
30,70.4,20
31,69.8,20
32,69.1,20
33,68.4,20
34,67.8,20
35,67.4,20
36,66.9,20
37,66.7,65
38,66.4,65
39,66.3,65
40,66.3,65
41,66.3,65
42,66.4,65
43,66.6,65
44,66.7,65
45,66.9,65
46,67.2,65
47,67.4,65
48,67.7,65
49,68.2,65
50,68.6,65
51,68.9,65
52,69.4,65
53,69.9,65
54,70.3,65
55,70.8,65
56,71.4,65
57,71.9,65
58,72.4,65
59,73.1,65
60,73.7,65
61,74.1,65
62,74.8,65
63,75.4,65
64,75.8,65
65,76.5,65
66,77.2,65
67,77.8,65
68,78.4,65
69,79.1,65
70,79.7,65
71,80.3,65
72,81.1,65
73,81.7,65
74,82.4,65
75,83.1,65
76,83.6,65
77,84.2,65
78,84.9,65
79,85.7,65
80,86.2,65
81,87.0,65
82,87.7,65
83,88.2,65
84,88.9,65
85,89.7,65
86,90.2,65
87,90.8,65
88,91.6,65
89,92.2,65
90,92.7,65
91,93.4,65
92,94.1,65
93,94.6,65
94,95.3,65
95,95.9,65
96,96.5,65
97,97.2,65
98,97.9,65
99,98.5,65
100,99.1,65
101,99.8,65
102,100.4,65
103,101.2,65
104,101.8,65
105,102.4,65
106,102.9,65
107,103.7,65
108,104.3,65
109,104.8,65
110,105.4,65
111,106.1,65
112,106.6,65
113,107.3,65
114,107.9,65
115,108.4,65
116,109.0,65
117,109.6,65
118,110.1,65
119,110.6,65
120,111.2,65
121,111.8,65
122,112.2,65
123,112.9,65
124,113.5,65
125,113.9,65
126,114.4,65
127,115.0,65
128,115.4,65
129,115.9,65
130,116.6,65
131,117.0,65
132,117.6,65
133,118.2,65
134,118.7,65
135,119.2,65
136,119.7,65
137,120.2,65
138,120.6,65
139,121.2,65
140,121.7,65
141,122.1,65
142,122.7,65
143,123.2,65
144,123.6,65
145,124.1,65
146,124.7,65
147,125.2,65
148,125.7,65
149,126.2,65
150,126.7,65
151,127.1,65
152,127.7,65
153,128.2,60
154,128.6,60
155,129.2,60
156,129.7,60
157,130.1,60
158,130.6,60
159,131.1,60
160,131.5,60
161,131.9,55
162,132.4,55
163,132.8,55
164,133.2,55
165,133.7,55
166,134.1,55
167,134.5,55
168,135.0,55
169,135.4,55
170,135.7,55
171,136.2,55
172,136.6,55
173,136.9,55
174,137.3,55
175,137.7,55
176,138.1,55
177,138.4,55
178,138.8,55
179,139.2,55
180,139.5,55
181,139.8,55
182,140.2,55
183,140.5,55
184,140.9,55
185,141.3,55
186,141.6,55
187,141.9,55
188,142.3,55
189,142.6,55
190,142.9,55
191,143.3,55
192,143.6,55
193,143.9,55
194,144.3,55
195,144.6,60
196,144.8,60
197,145.2,60
198,145.6,60
199,145.8,60
200,146.2,60
201,146.5,60
202,146.8,60
203,147.1,60
204,147.4,60
205,147.8,60
206,148.1,60
207,148.4,60
208,148.8,60
209,149.0,60
210,149.4,60
211,149.8,60
212,150.0,60
213,150.3,60
214,150.7,60
215,150.9,60
216,151.3,60
217,151.7,60
218,151.9,60
219,152.3,60
220,152.7,60
221,152.9,60
222,153.2,60
223,153.6,60
224,153.8,60
225,154.1,60
226,154.4,60
227,154.7,60
228,154.9,60
229,155.3,60
230,155.6,60
231,155.8,60
232,156.2,60
233,156.5,60
