Time,bean_temp,gas_setting
0,208.1,20
1,208.0,20
2,205.0,20
3,197.3,20
4,184.4,20
5,174.3,20
6,165.3,20
7,155.1,20
8,146.6,20
9,138.7,20
10,130.4,20
11,123.9,20
12,118.9,20
13,112.7,20
14,107.6,20
15,103.7,20
16,98.9,20
17,94.9,20
18,92.1,20
19,88.7,20
20,85.7,20
21,83.2,20
22,81.1,20
23,78.6,20
24,76.7,20
25,75.1,20
26,73.3,20
27,71.8,20
28,70.7,20
29,69.3,20
30,68.2,20
31,67.3,20
32,66.4,20
33,65.6,20
34,65.0,20
35,64.5,20
36,63.9,20
37,63.6,20
38,63.2,20
39,62.8,20
40,62.5,20
41,62.2,20
42,62.1,20
43,61.9,20
44,61.8,20
45,61.8,20
46,61.8,20
47,61.8,20
48,61.9,20
49,62.0,20
50,62.1,90
51,62.3,90
52,62.5,90
53,62.8,90
54,63.0,90
55,63.4,90
56,63.8,90
57,64.1,90
58,64.6,90
59,65.1,90
60,65.4,90
61,65.9,90
62,66.6,90
63,67.1,90
64,67.5,90
65,68.2,90
66,68.7,90
67,69.2,90
68,69.9,90
69,70.4,90
70,70.9,90
71,71.6,90
72,72.3,90
73,72.7,90
74,73.5,90
75,74.1,90
76,74.6,90
77,75.3,90
78,75.9,90
79,76.5,90
80,77.1,90
81,77.8,90
82,78.4,90
83,78.9,90
84,79.6,90
85,80.3,90
86,80.8,90
87,81.6,90
88,82.3,90
89,82.9,90
90,83.5,90
91,84.2,90
92,84.7,90
93,85.3,90
94,85.9,90
95,86.6,90
96,87.2,90
97,87.9,90
98,88.5,90
99,89.1,90
100,89.8,90
101,90.4,90
102,91.0,90
103,91.7,90
104,92.3,90
105,92.8,90
106,93.4,90
107,94.1,90
108,94.6,90
109,95.2,90
110,95.8,90
111,96.4,90
112,96.9,90
113,97.6,90
114,98.2,90
115,98.7,90
116,99.3,90
117,99.9,90
118,100.4,90
119,100.9,90
120,101.6,90
121,102.1,90
122,102.7,90
123,103.3,90
124,103.8,90
125,104.4,90
126,105.0,90
127,105.4,90
128,105.9,90
129,106.6,90
130,107.1,90
131,107.6,90
132,108.2,90
133,108.8,90
134,109.2,90
135,109.8,90
136,110.4,90
137,110.9,90
138,111.4,90
139,112.0,90
140,112.4,90
141,112.8,90
142,113.4,90
143,113.8,90
144,114.2,90
145,114.8,90
146,115.3,90
147,115.7,90
148,116.2,90
149,116.8,90
150,117.2,90
151,117.7,90
152,118.2,90
153,118.6,90
154,119.2,90
155,119.7,90
156,120.2,90
157,120.6,90
158,121.1,90
159,121.6,90
160,121.9,90
161,122.4,90
162,122.9,90
163,123.3,90
164,123.9,90
165,124.4,90
166,124.8,90
167,125.2,90
168,125.7,90
169,126.2,90
170,126.5,90
171,127.1,90
172,127.5,90
173,127.9,90
174,128.4,90
175,128.8,90
176,129.2,90
177,129.7,90
178,130.2,90
179,130.6,90
180,131.0,90
181,131.5,90
182,131.9,90
183,132.4,90
184,132.8,90
185,133.2,90
186,133.6,90
187,134.0,90
188,134.4,90
189,134.8,90
190,135.2,90
191,135.7,90
192,135.9,90
193,136.4,90
194,136.8,90
195,137.2,85
196,137.6,85
197,138.1,85
198,138.4,85
199,138.8,85
200,139.2,85
201,139.6,85
202,139.8,85
203,140.3,85
204,140.7,85
205,141.0,85
206,141.4,85
207,141.8,85
208,142.1,85
209,142.4,85
210,142.9,85
211,143.2,85
212,143.6,85
213,143.9,85
214,144.3,85
215,144.6,85
216,144.9,85
217,145.3,85
218,145.6,85
219,145.9,85
220,146.3,85
221,146.6,85
222,146.9,85
223,147.3,85
224,147.7,85
225,147.9,85
226,148.3,85
227,148.6,85
228,148.9,85
229,149.2,85
230,149.5,85
231,149.7,85
232,150.1,80
233,150.4,80
234,150.7,80
235,151.1,80
236,151.4,80
237,151.7,80
238,151.9,80
239,152.3,80
240,152.6,80
241,152.9,80
242,153.2,80
243,153.4,80
244,153.8,80
245,154.1,80
246,154.4,80
247,154.6,80
248,155.0,80
249,155.2,80
250,155.4,80
251,155.8,80
252,156.1,80
253,156.3,80
254,156.5,80
255,156.8,80
256,157.1,80
257,157.3,80
258,157.7,80
259,157.9,80
260,158.1,80
261,158.4,80
262,158.7,80
263,158.9,80
264,159.2,80
265,159.5,80
266,159.7,80
267,159.9,80
268,160.2,80
269,160.4,75
270,160.8,75
271,161.1,75
272,161.3,75
273,161.6,75
274,161.8,75
275,162.1,75
276,162.3,75
277,162.6,75
278,162.8,75
279,163.1,75
280,163.3,75
281,163.6,75
282,163.7,75
283,163.9,75
284,164.2,75
285,164.4,75
286,164.6,75
287,164.9,75
288,165.1,75
289,165.3,75
290,165.6,75
291,165.8,75
292,166.1,75
293,166.3,75
294,166.6,75
295,166.8,75
296,167.0,75
297,167.3,75
298,167.5,75
299,167.7,75
300,168.0,75
301,168.2,75
302,168.4,75
303,168.6,75
304,168.8,75
305,169.0,75
306,169.3,75
307,169.4,75
308,169.6,75
309,169.8,75
310,170.1,75
311,170.3,75
312,170.4,75
313,170.7,75
314,170.9,75
315,171.1,75
316,171.4,75
317,171.6,75
318,171.8,75
319,172.0,75
320,172.2,75
321,172.4,75
322,172.6,75
323,172.8,75
324,173.0,75
325,173.2,75
326,173.4,70
327,173.6,70
328,173.8,70
329,174.1,70
330,174.3,65
331,174.5,65
332,174.7,65
333,174.9,65
334,175.1,65
335,175.3,65
336,175.5,65
337,175.6,65
338,175.8,65
339,176.0,65
340,176.2,65
341,176.4,65
342,176.6,65
343,176.7,65
344,176.9,65
345,177.1,65
346,177.2,65
347,177.3,65
348,177.6,65
349,177.7,65
350,177.8,65
351,178.1,65
352,178.2,65
353,178.4,65
354,178.6,65
355,178.8,65
356,178.9,65
357,179.1,65
358,179.3,65
359,179.4,65
360,179.6,65
361,179.8,65
362,179.9,65
363,180.1,65
364,180.3,65
365,180.4,65
366,180.6,65
367,180.8,65
368,180.9,65
369,181.1,65
370,181.2,65
371,181.3,65
372,181.5,65
373,181.7,65
374,181.9,65
375,182.1,65
376,182.2,65
377,182.3,65
378,182.5,65
379,182.7,65
380,182.8,65
381,183.0,65
382,183.1,65
383,183.3,65
384,183.4,65
385,183.6,65
386,183.8,65
387,183.9,65
388,184.1,65
389,184.3,65
390,184.4,65
391,184.6,65
392,184.7,65
393,184.9,65
394,185.0,65
395,185.1,65
396,185.3,65
397,185.4,65
398,185.6,65
399,185.8,60
400,185.9,60
401,186.1,60
402,186.2,60
403,186.4,60
404,186.6,60
405,186.7,60
406,186.8,60
407,187.0,60
408,187.2,59
409,187.3,59
410,187.5,59
411,187.6,59
412,187.8,59
413,187.9,59
414,188.1,59
415,188.2,59
416,188.3,59
417,188.4,59
418,188.6,59
419,188.8,59
420,189.0,59
421,189.1,59
422,189.3,59
423,189.4,59
424,189.5,59
425,189.7,59
426,189.8,59
427,189.9,59
428,190.1,59
429,190.2,59
430,190.4,59
431,190.5,59
432,190.7,59
433,190.8,59
434,190.9,59
435,191.1,59
436,191.2,59
437,191.3,59
438,191.5,59
439,191.6,59
440,191.7,59
441,191.8,59
442,192.0,59
443,192.1,59
444,192.3,59
445,192.4,59
446,192.6,59
447,192.7,59
448,192.9,59
449,193.0,59
450,193.1,59
451,193.3,54
452,193.4,54
453,193.6,53
454,193.7,53
455,193.8,53
456,194.0,53
457,194.2,53
458,194.3,53
459,194.4,53
460,194.6,53
461,194.7,53
462,194.8,53
463,194.9,53
464,195.1,53
465,195.2,53
466,195.4,53
467,195.6,53
468,195.7,53
469,195.8,53
470,195.9,53
471,196.1,53
472,196.2,53
473,196.3,53
474,196.4,53
475,196.6,53
476,196.7,53
477,196.8,53
478,196.9,53
479,197.0,53
480,197.2,53
481,197.3,50
482,197.4,50
483,197.6,50
484,197.7,50
485,197.8,45
486,197.9,45
487,198.1,45
488,198.2,45
489,198.3,45
490,198.4,45
491,198.6,45
492,198.7,45
493,198.9,45
494,199.0,45
495,199.1,45
496,199.2,40
497,199.3,40
498,199.4,40
499,199.6,40
500,199.7,40
501,199.8,40
502,199.8,40
503,200.0,40
504,200.1,40
505,200.2,40
506,200.3,40
507,200.4,40
508,200.5,40
509,200.6,40
510,200.7,40
511,200.8,40
512,200.9,40
513,201.1,40
514,201.2,40
515,201.2,40
516,201.3,40
517,201.4,40
518,201.5,40
519,201.7,35
520,201.8,34
521,201.8,34
522,201.9,34
523,202.1,34
524,202.2,34
525,202.3,34
