Time,bean_temp,gas_setting
0,216.6,20
1,216.2,20
2,215.6,20
3,204.6,20
4,193.9,20
5,184.9,20
6,173.3,20
7,163.0,20
8,155.4,20
9,146.7,20
10,138.4,20
11,133.2,20
12,126.6,20
13,119.6,20
14,114.4,20
15,110.4,20
16,105.2,20
17,100.8,20
18,97.5,20
19,93.8,20
20,90.3,20
21,87.8,20
22,85.3,20
23,82.8,20
24,81.2,20
25,79.0,20
26,77.1,20
27,75.7,20
28,74.3,20
29,73.0,20
30,71.9,20
31,71.0,20
32,70.0,20
33,69.2,20
34,68.7,20
35,68.0,20
36,67.4,20
37,67.0,20
38,66.6,20
39,66.1,20
40,65.8,20
41,65.6,20
42,65.3,20
43,65.2,20
44,65.2,90
45,65.2,90
46,65.2,90
47,65.3,90
48,65.5,90
49,65.8,90
50,66.0,90
51,66.3,90
52,66.7,90
53,66.9,90
54,67.4,90
55,67.9,90
56,68.3,90
57,68.7,90
58,69.2,90
59,69.7,90
60,70.1,90
61,70.6,90
62,71.2,90
63,71.7,90
64,72.3,90
65,73.0,90
66,73.5,90
67,74.2,90
68,74.8,90
69,75.3,90
70,75.9,90
71,76.6,90
72,77.2,90
73,77.7,90
74,78.4,90
75,79.1,90
76,79.5,90
77,80.3,90
78,80.9,90
79,81.5,90
80,82.1,90
81,82.8,90
82,83.2,90
83,83.9,90
84,84.7,90
85,85.2,90
86,85.8,90
87,86.6,90
88,87.1,90
89,87.7,90
90,88.5,90
91,89.1,90
92,89.6,90
93,90.4,90
94,91.1,90
95,91.6,90
96,92.3,90
97,92.9,90
98,93.5,90
99,94.1,90
100,94.7,90
101,95.3,90
102,95.8,90
103,96.5,90
104,97.1,90
105,97.6,90
106,98.3,90
107,98.9,90
108,99.4,90
109,100.1,90
110,100.7,90
111,101.1,90
112,101.8,90
113,102.4,90
114,102.9,90
115,103.5,90
116,104.2,90
117,104.8,90
118,105.3,90
119,105.9,90
120,106.5,90
121,107.0,90
122,107.7,90
123,108.2,90
124,108.7,90
125,109.2,90
126,109.8,90
127,110.3,90
128,110.8,90
129,111.4,90
130,111.9,90
131,112.4,90
132,113.0,90
133,113.5,90
134,113.9,90
135,114.4,90
136,114.9,90
137,115.4,90
138,115.9,90
139,116.5,90
140,116.8,90
141,117.4,90
142,118.0,90
143,118.4,90
144,118.9,90
145,119.5,90
146,119.9,90
147,120.3,90
148,120.9,90
149,121.3,90
150,121.7,90
151,122.3,90
152,122.8,90
153,123.2,90
154,123.7,90
155,124.2,90
156,124.7,90
157,125.1,90
158,125.7,90
159,126.1,90
160,126.5,90
161,127.0,90
162,127.5,90
163,127.8,90
164,128.3,90
165,128.8,90
166,129.2,90
167,129.7,90
168,130.1,90
169,130.4,90
170,130.9,90
171,131.4,90
172,131.7,90
173,132.2,90
174,132.7,90
175,133.1,90
176,133.5,90
177,133.9,90
178,134.3,90
179,134.7,90
180,135.1,90
181,135.6,90
182,135.8,90
183,136.3,90
184,136.7,90
185,137.1,90
186,137.4,90
187,137.9,90
188,138.3,90
189,138.7,90
190,139.2,90
191,139.6,90
192,139.9,90
193,140.4,90
194,140.8,90
195,141.1,90
196,141.5,85
197,141.8,85
198,142.1,85
199,142.6,85
200,143.1,85
201,143.4,85
202,143.8,85
203,144.2,85
204,144.4,85
205,144.7,85
206,145.1,85
207,145.4,85
208,145.7,85
209,146.1,85
210,146.4,85
211,146.7,85
212,147.0,85
213,147.4,85
214,147.7,85
215,148.0,85
216,148.4,85
217,148.7,85
218,148.9,85
219,149.3,85
220,149.7,85
221,149.9,85
222,150.3,85
223,150.6,85
224,150.9,85
225,151.2,85
226,151.6,85
227,151.7,85
228,152.1,85
229,152.4,85
230,152.7,85
231,153.1,85
232,153.4,85
233,153.6,85
234,153.9,85
235,154.2,85
236,154.6,85
237,154.8,85
238,155.1,85
239,155.4,85
240,155.7,85
241,156.1,85
242,156.3,85
243,156.6,85
244,156.9,85
245,157.2,85
246,157.4,85
247,157.7,85
248,158.0,85
249,158.3,85
250,158.5,85
251,158.8,85
252,159.1,85
253,159.3,85
254,159.6,80
255,159.9,80
256,160.1,80
257,160.4,80
258,160.7,80
259,160.9,80
260,161.2,80
261,161.6,80
262,161.8,80
263,162.1,80
264,162.3,80
265,162.6,80
266,162.8,80
267,163.1,80
268,163.4,80
269,163.6,80
270,163.9,80
271,164.2,80
272,164.4,80
273,164.7,80
274,164.9,80
275,165.2,80
276,165.4,80
277,165.7,80
278,165.9,80
279,166.1,80
280,166.3,80
281,166.6,80
282,166.8,80
283,167.1,75
284,167.3,75
285,167.4,75
286,167.8,75
287,168.0,75
288,168.2,75
289,168.5,75
290,168.8,75
291,169.0,75
292,169.2,75
293,169.4,70
294,169.7,70
295,169.8,70
296,170.1,70
297,170.3,70
298,170.6,70
299,170.8,70
300,171.1,70
301,171.2,70
302,171.4,70
303,171.6,70
304,171.8,70
305,171.9,70
306,172.2,70
307,172.4,70
308,172.6,70
309,172.8,70
310,173.0,70
311,173.2,70
312,173.4,70
313,173.6,70
314,173.7,70
315,173.9,70
316,174.1,68
317,174.3,68
318,174.4,68
319,174.7,68
320,174.9,68
321,175.1,68
322,175.2,68
323,175.4,68
324,175.6,68
325,175.8,68
326,176.0,68
327,176.2,68
328,176.3,68
329,176.6,68
330,176.7,68
331,176.9,68
332,177.1,68
333,177.3,68
334,177.4,68
335,177.6,68
336,177.8,68
337,177.9,68
338,178.2,68
339,178.3,68
340,178.4,68
341,178.7,68
342,178.9,68
343,179.0,68
344,179.3,68
345,179.4,68
346,179.6,68
347,179.8,65
348,180.1,65
349,180.2,65
350,180.4,65
351,180.6,65
352,180.7,65
353,180.9,65
354,181.1,65
355,181.2,65
356,181.3,65
357,181.5,65
358,181.7,65
359,181.8,65
360,182.0,65
361,182.2,65
362,182.3,65
363,182.5,65
364,182.7,65
365,182.8,65
366,182.9,65
367,183.2,65
368,183.3,65
369,183.4,65
370,183.6,65
371,183.8,65
372,183.8,65
373,184.1,65
374,184.2,65
375,184.3,65
376,184.6,65
377,184.7,65
378,184.9,65
379,185.1,65
380,185.3,65
381,185.4,65
382,185.6,65
383,185.8,65
384,185.9,65
385,186.1,65
386,186.2,65
387,186.4,62
388,186.6,62
389,186.7,62
390,186.8,62
391,186.9,62
392,187.1,62
393,187.3,62
394,187.4,62
395,187.6,62
396,187.7,62
397,187.9,62
398,188.0,62
399,188.2,62
400,188.4,62
401,188.4,62
402,188.7,62
403,188.8,62
404,188.9,62
405,189.2,62
406,189.3,62
407,189.5,62
408,189.7,62
409,189.8,62
410,189.9,62
411,190.1,62
412,190.3,62
413,190.4,62
414,190.6,62
415,190.8,62
416,190.9,62
417,191.1,62
418,191.2,62
419,191.3,62
420,191.4,62
421,191.6,62
422,191.8,62
423,191.9,62
424,192.0,62
425,192.2,62
426,192.3,62
427,192.5,62
428,192.7,62
429,192.9,62
430,193.0,57
431,193.2,57
432,193.4,57
433,193.4,57
434,193.7,57
435,193.8,57
436,193.9,57
437,194.1,57
438,194.3,57
439,194.4,57
440,194.5,57
441,194.7,57
442,194.8,57
443,194.9,57
444,195.1,57
445,195.3,57
446,195.4,57
447,195.6,57
448,195.8,57
449,195.9,57
450,196.1,57
451,196.2,57
452,196.3,57
453,196.4,55
454,196.6,55
455,196.7,55
456,196.8,55
457,196.9,55
458,197.1,55
459,197.2,55
460,197.4,55
461,197.6,55
462,197.7,55
463,197.9,55
464,198.0,55
465,198.1,55
466,198.3,55
467,198.4,55
468,198.5,52
469,198.6,52
470,198.8,52
471,198.9,52
472,199.1,52
473,199.2,52
474,199.4,52
475,199.5,52
476,199.7,52
477,199.8,52
478,199.9,52
479,200.1,52
480,200.2,52
481,200.4,52
482,200.5,52
483,200.7,52
484,200.8,52
485,200.9,52
486,201.1,52
487,201.2,47
488,201.3,47
489,201.5,47
490,201.7,47
491,201.8,47
492,201.9,47
493,202.1,47
494,202.2,47
495,202.3,47
496,202.4,47
497,202.6,47
498,202.7,47
499,202.9,47
500,203.1,47
501,203.2,47
502,203.3,47
503,203.4,47
504,203.6,47
505,203.8,47
506,203.9,47
507,204.0,42
508,204.2,42
509,204.3,42
510,204.4,42
511,204.6,42
512,204.7,42
513,204.8,42
514,204.9,42
515,205.1,42
516,205.2,42
517,205.3,37
518,205.4,37
519,205.6,37
520,205.7,37
521,205.9,37
522,206.0,37
523,206.1,37
524,206.2,37
525,206.3,37
526,206.4,37
527,206.5,37
528,206.7,37
529,206.8,37
530,206.8,37
531,206.9,37
532,207.1,37
533,207.2,37
534,207.3,37
535,207.4,37
536,207.5,37
537,207.6,37
538,207.7,37
539,207.8,37
540,207.9,37
541,208.0,37
542,208.1,37
543,208.2,37
544,208.3,37
545,208.4,37
546,208.6,37
547,208.7,37
548,208.8,37
549,208.9,32
550,209.0,32
551,209.1,32
552,209.2,32
553,209.3,32
554,209.4,32
555,209.4,32
556,209.6,32
557,209.6,32
558,209.7,32
559,209.8,32
560,209.9,32
561,210.1,32
562,210.1,32
563,210.2,32
564,210.3,32
565,210.3,32
566,210.4,32
567,210.5,32
568,210.6,32
569,210.6,32
570,210.7,32
571,210.8,32
572,210.8,32
573,210.9,32
574,211.0,32
575,211.1,32
576,211.1,32
577,211.2,32
578,211.3,32
579,211.3,32
580,211.4,32
581,211.6,32
582,211.6,27
583,211.7,27
584,211.7,27
585,211.8,27
586,211.9,27
587,212.0,27
588,212.1,27
589,212.1,27
590,212.2,27
591,212.2,27
592,212.3,27
593,212.4,27
594,212.4,27
595,212.4,27
596,212.5,27
597,212.6,27
598,212.6,27
599,212.7,27
600,212.7,27
601,212.7,27
602,212.8,27
603,212.8,27
604,212.9,27
605,212.9,27
606,213.0,27
607,213.1,27
608,213.1,27
609,213.2,27
610,213.3,27
611,213.3,25
612,213.4,25
613,213.4,25
614,213.4,25
615,213.5,25
616,213.5,25
617,213.5,25
618,213.6,25
619,213.6,25
620,213.6,25
621,213.7,25
622,213.7,25
623,213.8,25
624,213.8,25
625,213.9,25
626,213.9,25
627,214.0,25
628,214.1,20
629,214.1,20
630,214.1,20
631,214.2,20
632,214.2,20
633,214.2,20
634,214.3,20
635,214.3,20
636,214.4,20
637,214.4,20
638,214.5,20
639,214.6,20
640,214.6,20
641,214.7,20
642,214.7,20
643,214.7,20
644,214.8,20
